player_id,last_season,current_club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp,url,age
313729,2021,1435,justin-bakker,Justin Bakker,Netherlands,Netherlands,1998-03-03,Defender,Defender - Centre-Back,Left,189,270000.0,270000.0,https://www.transfermarkt.co.uk/justin-bakker/profil/spieler/313729,23
326329,2021,1435,joris-kramer,Joris Kramer,Netherlands,Netherlands,1996-08-02,Defender,Defender - Centre-Back,Left,187,360000.0,360000.0,https://www.transfermarkt.co.uk/joris-kramer/profil/spieler/326329,25
690624,2021,1435,sven-jansen,Sven Jansen,Netherlands,Netherlands,2004-10-23,Goalkeeper,Goalkeeper,Right,192,45000.0,45000.0,https://www.transfermarkt.co.uk/sven-jansen/profil/spieler/690624,17
403800,2021,1435,job-schuurman,Job Schuurman,Netherlands,Netherlands,1999-06-12,Goalkeeper,Goalkeeper,Right,190,45000.0,45000.0,https://www.transfermarkt.co.uk/job-schuurman/profil/spieler/403800,22
276853,2021,1435,andries-noppert,Andries Noppert,Netherlands,Netherlands,1994-04-07,Goalkeeper,Goalkeeper,Left,202,180000.0,180000.0,https://www.transfermarkt.co.uk/andries-noppert/profil/spieler/276853,27
153751,2021,1435,nick-hengelman,Nick Hengelman,Netherlands,Netherlands,1989-11-25,Goalkeeper,Goalkeeper,Right,186,68000.0,90000.0,https://www.transfermarkt.co.uk/nick-hengelman/profil/spieler/153751,32
436063,2021,1435,turan-tuzlacik,Turan Tuzlacik,Netherlands,Netherlands,2001-03-02,Defender,Defender - Left-Back,Left,176,45000.0,45000.0,https://www.transfermarkt.co.uk/turan-tuzlacik/profil/spieler/436063,20
85904,2021,1435,gerrit-nauber,Gerrit Nauber,Germany,Germany,1992-04-13,Defender,Defender - Centre-Back,Right,186,405000.0,765000.0,https://www.transfermarkt.co.uk/gerrit-nauber/profil/spieler/85904,29
549966,2021,10484,jackson-muleka,Jackson Muleka,DR Congo,DR Congo,1999-10-04,Attack,attack - Centre-Forward,Right,180,4500000.0,4500000.0,https://www.transfermarkt.co.uk/jackson-muleka/profil/spieler/549966,22
369554,2021,1435,mats-deijl,Mats Deijl,Netherlands,Netherlands,1997-07-15,Defender,Defender - Right-Back,Right,181,315000.0,315000.0,https://www.transfermarkt.co.uk/mats-deijl/profil/spieler/369554,24
73457,2021,6646,aleksandar-pesic,Aleksandar Pesic,Yugoslavia (Republic),Serbia,1992-05-21,Attack,attack - Centre-Forward,Right,190,2700000.0,2700000.0,https://www.transfermarkt.co.uk/aleksandar-pesic/profil/spieler/73457,29
603891,2021,749,emmanuel-ekong,Emmanuel Ekong,Italy,Sweden,2002-06-25,Attack,attack - Centre-Forward,Right,176,270000.0,270000.0,https://www.transfermarkt.co.uk/emmanuel-ekong/profil/spieler/603891,19
271966,2021,141,mbaye-diagne,Mbaye Diagne,Senegal,Senegal,1991-10-28,Attack,attack - Centre-Forward,Right,191,1530000.0,8100000.0,https://www.transfermarkt.co.uk/mbaye-diagne/profil/spieler/271966,30
581912,2021,3522,diego-zuppel,Diego Zuppel,Italy,Italy,2002-10-13,Attack,attack - Centre-Forward,Left,192,68000.0,68000.0,https://www.transfermarkt.co.uk/diego-zuppel/profil/spieler/581912,19
212642,2021,2381,leke-james,Leke James,Nigeria,Nigeria,1992-11-01,Attack,attack - Centre-Forward,Right,188,180000.0,1080000.0,https://www.transfermarkt.co.uk/leke-james/profil/spieler/212642,29
54581,2021,410,ilija-nestorovski,Ilija Nestorovski,Jugoslawien (SFR),North Macedonia,1990-03-12,Attack,attack - Centre-Forward,Left,182,720000.0,4500000.0,https://www.transfermarkt.co.uk/ilija-nestorovski/profil/spieler/54581,31
396682,2021,1390,luca-gagliano,Luca Gagliano,Italy,Italy,2000-07-14,Attack,attack - Centre-Forward,Left,182,225000.0,720000.0,https://www.transfermarkt.co.uk/luca-gagliano/profil/spieler/396682,21
460898,2021,1390,damir-ceter,Damir Ceter,Colombia,Colombia,1997-11-02,Attack,attack - Centre-Forward,Right,187,720000.0,900000.0,https://www.transfermarkt.co.uk/damir-ceter/profil/spieler/460898,24
259025,2021,10484,umut-bozok,Umut Bozok,France,Turkey,1996-09-19,Attack,attack - Centre-Forward,Both,178,4500000.0,5400000.0,https://www.transfermarkt.co.uk/umut-bozok/profil/spieler/259025,25
671334,2021,6646,berke-demircan,Berke Demircan,Turkey,Turkey,2002-11-25,Attack,attack - Centre-Forward,Right,183,68000.0,68000.0,https://www.transfermarkt.co.uk/berke-demircan/profil/spieler/671334,19
64793,2021,1390,leonardo-pavoletti,Leonardo Pavoletti,Italy,Italy,1988-11-26,Attack,attack - Centre-Forward,Right,188,2250000.0,11700000.0,https://www.transfermarkt.co.uk/leonardo-pavoletti/profil/spieler/64793,33
413605,2021,607,david-okereke,David Okereke,Nigeria,Nigeria,1997-08-29,Attack,attack - Centre-Forward,Right,181,4500000.0,9900000.0,https://www.transfermarkt.co.uk/david-okereke/profil/spieler/413605,24
80059,2021,36,serdar-dursun,Serdar Dursun,Germany,Turkey,1991-10-19,Attack,attack - Centre-Forward,Both,190,3150000.0,3150000.0,https://www.transfermarkt.co.uk/serdar-dursun/profil/spieler/80059,30
307924,2021,36,mergim-berisha,Mergim Berisha,Germany,Germany,1998-05-11,Attack,attack - Centre-Forward,Right,188,5400000.0,9000000.0,https://www.transfermarkt.co.uk/mergim-berisha/profil/spieler/307924,23
340251,2021,36,burak-kapacak,Burak Kapacak,Turkey,Turkey,1999-12-08,Attack,attack - Right Winger,Right,180,810000.0,1800000.0,https://www.transfermarkt.co.uk/burak-kapacak/profil/spieler/340251,22
700031,2021,36,arda-kurtulan,Arda Kurtulan,Turkey,North Macedonia,2002-11-19,Attack,attack - Left Winger,Right,183,68000.0,68000.0,https://www.transfermarkt.co.uk/arda-kurtulan/profil/spieler/700031,19
212832,2021,36,dimitrios-pelkas,Dimitrios Pelkas,Greece,Greece,1993-10-26,Attack,attack - Left Winger,Right,175,4050000.0,6300000.0,https://www.transfermarkt.co.uk/dimitrios-pelkas/profil/spieler/212832,28
216603,2021,36,irfan-can-kahveci,Irfan Can Kahveci,Turkey,Turkey,1995-07-15,Attack,attack - Right Winger,Left,176,7650000.0,10350000.0,https://www.transfermarkt.co.uk/irfan-can-kahveci/profil/spieler/216603,26
317454,2021,36,diego-rossi,Diego Rossi,Uruguay,Uruguay,1998-03-05,Attack,attack - Left Winger,Right,170,13050000.0,18000000.0,https://www.transfermarkt.co.uk/diego-rossi/profil/spieler/317454,23
861410,2021,36,arda-guler,Arda Guler,Turkey,Turkey,2005-02-25,Attack,midfield - Attacking Midfield,Left,176,5400000.0,5400000.0,https://www.transfermarkt.co.uk/arda-guler/profil/spieler/861410,16
20137,2021,36,jose-sosa,Jose Sosa,Argentina,Argentina,1985-06-19,Midfield,midfield - Central Midfield,Right,179,270000.0,9000000.0,https://www.transfermarkt.co.uk/jose-sosa/profil/spieler/20137,36
306462,2021,36,mert-hakan-yandas,Mert Hakan Yandas,Turkey,Turkey,1994-08-19,Midfield,midfield - Central Midfield,Right,174,3150000.0,3150000.0,https://www.transfermarkt.co.uk/mert-hakan-yandas/profil/spieler/306462,27
236471,2021,36,ozan-tufan,Ozan Tufan,Turkey,Turkey,1995-03-23,Midfield,midfield - Central Midfield,Right,182,3420000.0,9900000.0,https://www.transfermarkt.co.uk/ozan-tufan/profil/spieler/236471,26
149829,2021,36,miha-zajc,Miha Zajc,Slovenia,Slovenia,1994-07-01,Midfield,midfield - Central Midfield,Right,178,5400000.0,5400000.0,https://www.transfermarkt.co.uk/miha-zajc/profil/spieler/149829,27
498529,2021,36,miguel-crespo,Miguel Crespo,France,Portugal,1996-09-11,Midfield,midfield - Central Midfield,Right,186,7200000.0,7200000.0,https://www.transfermarkt.co.uk/miguel-crespo/profil/spieler/498529,25
10471,2021,36,luiz-gustavo,Luiz Gustavo,Brazil,Brazil,1987-07-23,Midfield,midfield - Defensive Midfield,Left,187,1080000.0,19800000.0,https://www.transfermarkt.co.uk/luiz-gustavo/profil/spieler/10471,34
35664,2021,36,mesut-ozil,Mesut Ozil,Germany,Germany,1988-10-15,Attack,midfield - Attacking Midfield,Left,180,1620000.0,45000000.0,https://www.transfermarkt.co.uk/mesut-ozil/profil/spieler/35664,33
339051,2021,36,murat-saglam,Murat Saglam,Germany,Turkey,1998-04-10,Defender,Defender - Right-Back,Right,175,23000.0,270000.0,https://www.transfermarkt.co.uk/murat-saglam/profil/spieler/339051,23
157113,2021,36,nazim-sangare,Nazim Sangare,Germany,Turkey,1994-05-30,Defender,Defender - Right-Back,Right,185,1530000.0,2430000.0,https://www.transfermarkt.co.uk/nazim-sangare/profil/spieler/157113,27
358948,2021,36,bright-osayi-samuel,Bright Osayi Samuel,Nigeria,Nigeria,1997-12-31,Defender,Defender - Right-Back,Right,175,7200000.0,7200000.0,https://www.transfermarkt.co.uk/bright-osayi-samuel/profil/spieler/358948,24
616886,2021,36,cagtay-kurukalip,Cagtay Kurukalip,Turkey,Turkey,2002-02-24,Defender,Defender - Left-Back,Left,172,225000.0,225000.0,https://www.transfermarkt.co.uk/cagtay-kurukalip/profil/spieler/616886,19
107665,2021,36,filip-novak,Filip Novak,CSSR,Czech Republic,1990-06-26,Defender,Defender - Left-Back,Left,184,900000.0,3330000.0,https://www.transfermarkt.co.uk/filip-novak/profil/spieler/107665,31
369316,2021,36,ferdi-kadioglu,Ferdi Kadioglu,Netherlands,Turkey,1999-10-07,Defender,Defender - Left-Back,Right,174,9450000.0,9450000.0,https://www.transfermarkt.co.uk/ferdi-kadioglu/profil/spieler/369316,22
22388,2021,141,bafetimbi-gomis,Bafetimbi Gomis,France,France,1985-08-06,Attack,attack - Centre-Forward,Right,184,743000.0,12600000.0,https://www.transfermarkt.co.uk/bafetimbi-gomis/profil/spieler/22388,36
44996,2021,36,serdar-aziz,Serdar Aziz,Turkey,Turkey,1990-10-23,Defender,Defender - Centre-Back,Right,183,2250000.0,4500000.0,https://www.transfermarkt.co.uk/serdar-aziz/profil/spieler/44996,31
238752,2021,1390,keita-balde,Keita Balde,Spain,Senegal,1995-03-08,Attack,attack - Centre-Forward,Both,181,4500000.0,27000000.0,https://www.transfermarkt.co.uk/keita-balde/profil/spieler/238752,26
170463,2021,36,marcel-tisserand,Marcel Tisserand,France,DR Congo,1993-01-10,Defender,Defender - Centre-Back,Right,190,2520000.0,6750000.0,https://www.transfermarkt.co.uk/marcel-tisserand/profil/spieler/170463,28
139503,2021,36,enner-valencia,Enner Valencia,Ecuador,Ecuador,1989-11-04,Attack,attack - Centre-Forward,Right,177,2160000.0,9900000.0,https://www.transfermarkt.co.uk/enner-valencia/profil/spieler/139503,32
503482,2021,36,min-jae-kim,Min Jae Kim,"Korea, South","Korea, South",1996-11-15,Defender,Defender - Centre-Back,Right,190,12600000.0,12600000.0,https://www.transfermarkt.co.uk/min-jae-kim/profil/spieler/503482,25
336077,2021,36,altay-bayindir,Altay Bayindir,Turkey,Turkey,1998-04-14,Goalkeeper,Goalkeeper,Right,198,14400000.0,14400000.0,https://www.transfermarkt.co.uk/altay-bayindir/profil/spieler/336077,23
129129,2021,1390,joao-pedro,Joao Pedro,Brazil,Italy,1992-03-09,Attack,attack - Second Striker,Right,184,16200000.0,16200000.0,https://www.transfermarkt.co.uk/joao-pedro/profil/spieler/129129,29
264116,2021,1390,gaston-pereiro,Gaston Pereiro,Uruguay,Uruguay,1995-06-11,Attack,midfield - Attacking Midfield,Left,188,3150000.0,13500000.0,https://www.transfermarkt.co.uk/gaston-pereiro/profil/spieler/264116,26
315063,2021,1390,nahitan-nandez,Nahitan Nandez,Uruguay,Uruguay,1995-12-28,Midfield,midfield - Right Midfield,Right,172,13500000.0,23400000.0,https://www.transfermarkt.co.uk/nahitan-nandez/profil/spieler/315063,26
134883,2021,1390,daniele-baselli,Daniele Baselli,Italy,Italy,1992-03-12,Midfield,midfield - Central Midfield,Right,182,1710000.0,9000000.0,https://www.transfermarkt.co.uk/daniele-baselli/profil/spieler/134883,29
235931,2021,1390,alessandro-deiola,Alessandro Deiola,Italy,Italy,1995-08-01,Midfield,midfield - Central Midfield,Right,190,1800000.0,1800000.0,https://www.transfermarkt.co.uk/alessandro-deiola/profil/spieler/235931,26
197473,2021,1390,alberto-grassi,Alberto Grassi,Italy,Italy,1995-03-07,Midfield,midfield - Central Midfield,Right,183,2250000.0,6300000.0,https://www.transfermarkt.co.uk/alberto-grassi/profil/spieler/197473,26
263380,2021,36,attila-szalai,Attila Szalai,Hungary,Hungary,1998-01-20,Defender,Defender - Centre-Back,Left,192,10800000.0,13500000.0,https://www.transfermarkt.co.uk/attila-szalai/profil/spieler/263380,23
68864,2021,1390,kevin-strootman,Kevin Strootman,Netherlands,Netherlands,1990-02-13,Midfield,midfield - Central Midfield,Left,186,2700000.0,25200000.0,https://www.transfermarkt.co.uk/kevin-strootman/profil/spieler/68864,31
295183,2021,1390,razvan-marin,Razvan Marin,Romania,Romania,1996-05-23,Midfield,midfield - Central Midfield,Right,178,12600000.0,13500000.0,https://www.transfermarkt.co.uk/razvan-marin/profil/spieler/295183,25
392569,2021,1390,gabriele-zappa,Gabriele Zappa,Italy,Italy,1999-12-22,Defender,Defender - Right-Back,Right,187,4500000.0,6300000.0,https://www.transfermarkt.co.uk/gabriele-zappa/profil/spieler/392569,22
357992,2021,1390,raoul-bellanova,Raoul Bellanova,Italy,Italy,2000-05-17,Defender,Defender - Right-Back,Right,188,4500000.0,4500000.0,https://www.transfermarkt.co.uk/raoul-bellanova/profil/spieler/357992,21
654049,2021,36,ertugrul-cetin,Ertugrul Cetin,Turkey,Turkey,2003-04-21,Goalkeeper,Goalkeeper,Right,188,68000.0,68000.0,https://www.transfermarkt.co.uk/ertugrul-cetin/profil/spieler/654049,18
312862,2021,1390,dalbert,Dalbert,Brazil,Brazil,1993-09-08,Defender,Defender - Left-Back,Left,181,2250000.0,10800000.0,https://www.transfermarkt.co.uk/dalbert/profil/spieler/312862,28
568333,2021,1390,adam-obert,Adam Obert,Slovakia,Slovakia,2002-08-23,Defender,Defender - Centre-Back,Left,188,810000.0,810000.0,https://www.transfermarkt.co.uk/adam-obert/profil/spieler/568333,19
102745,2021,1390,luca-ceppitelli,Luca Ceppitelli,Italy,Italy,1989-08-11,Defender,Defender - Centre-Back,Both,186,900000.0,3150000.0,https://www.transfermarkt.co.uk/luca-ceppitelli/profil/spieler/102745,32
136514,2021,1390,charalampos-lykogiannis,Charalampos Lykogiannis,Greece,Greece,1993-10-22,Defender,Defender - Left-Back,Left,190,2250000.0,2250000.0,https://www.transfermarkt.co.uk/charalampos-lykogiannis/profil/spieler/136514,28
354909,2021,1390,giorgio-altare,Giorgio Altare,Italy,Italy,1998-08-09,Defender,Defender - Centre-Back,Right,190,1080000.0,1080000.0,https://www.transfermarkt.co.uk/giorgio-altare/profil/spieler/354909,23
242940,2021,1390,edoardo-goldaniga,Edoardo Goldaniga,Italy,Italy,1993-11-02,Defender,Defender - Centre-Back,Right,193,1350000.0,2700000.0,https://www.transfermarkt.co.uk/edoardo-goldaniga/profil/spieler/242940,28
481834,2021,1390,andrea-carboni,Andrea Carboni,Italy,Italy,2001-02-04,Defender,Defender - Centre-Back,Left,187,4500000.0,4500000.0,https://www.transfermarkt.co.uk/andrea-carboni/profil/spieler/481834,20
459655,2021,1390,matteo-lovato,Matteo Lovato,Italy,Italy,2000-02-14,Defender,Defender - Centre-Back,Right,188,6300000.0,6300000.0,https://www.transfermarkt.co.uk/matteo-lovato/profil/spieler/459655,21
41912,2021,1390,simone-aresti,Simone Aresti,Italy,Italy,1986-03-15,Goalkeeper,Goalkeeper,Right,187,90000.0,315000.0,https://www.transfermarkt.co.uk/simone-aresti/profil/spieler/41912,35
361256,2021,36,berke-ozer,Berke Ozer,Turkey,Turkey,2000-05-25,Goalkeeper,Goalkeeper,Right,191,3150000.0,3150000.0,https://www.transfermarkt.co.uk/berke-ozer/profil/spieler/361256,21
412513,2021,607,thomas-henry,Thomas Henry,France,France,1994-09-20,Attack,attack - Centre-Forward,Right,191,4500000.0,4500000.0,https://www.transfermarkt.co.uk/thomas-henry/profil/spieler/412513,27
317482,2021,1390,marko-rog,Marko Rog,Croatia,Croatia,1995-07-19,Midfield,midfield - Central Midfield,Right,180,6300000.0,13500000.0,https://www.transfermarkt.co.uk/marko-rog/profil/spieler/317482,26
535706,2021,2715,sami-lahssaini,Sami Lahssaini,Belgium,Belgium,1998-09-18,Midfield,midfield - Central Midfield,Right,179,450000.0,450000.0,https://www.transfermarkt.co.uk/sami-lahssaini/profil/spieler/535706,23
377665,2021,607,arnor-sigurdsson,Arnor Sigurdsson,Iceland,Iceland,1999-05-15,Attack,midfield - Attacking Midfield,Right,177,2700000.0,6300000.0,https://www.transfermarkt.co.uk/arnor-sigurdsson/profil/spieler/377665,22
200188,2021,607,mattia-aramu,Mattia Aramu,Italy,Italy,1995-05-14,Attack,midfield - Attacking Midfield,Left,180,3600000.0,4500000.0,https://www.transfermarkt.co.uk/mattia-aramu/profil/spieler/200188,26
216599,2021,607,domen-crnigoj,Domen Crnigoj,Slovenia,Slovenia,1995-11-18,Midfield,midfield - Central Midfield,Right,188,1350000.0,1800000.0,https://www.transfermarkt.co.uk/domen-crnigoj/profil/spieler/216599,26
393804,2021,607,sofian-kiyine,Sofian Kiyine,Belgium,Morocco,1997-10-02,Midfield,midfield - Central Midfield,Right,182,2069999.0,2700000.0,https://www.transfermarkt.co.uk/sofian-kiyine/profil/spieler/393804,24
670096,2021,607,tanner-tessmann,Tanner Tessmann,United States,United States,2001-09-24,Midfield,midfield - Central Midfield,Right,188,2250000.0,2250000.0,https://www.transfermarkt.co.uk/tanner-tessmann/profil/spieler/670096,20
225055,2021,607,jean-pierre-nsame,Jean Pierre Nsame,Cameroon,Cameroon,1993-05-01,Attack,attack - Centre-Forward,Right,188,4500000.0,6300000.0,https://www.transfermarkt.co.uk/jean-pierre-nsame/profil/spieler/225055,28
553757,2021,252,aleksander-buksa,Aleksander Buksa,Poland,Poland,2003-01-15,Attack,attack - Centre-Forward,Left,189,1350000.0,2700000.0,https://www.transfermarkt.co.uk/aleksander-buksa/profil/spieler/553757,18
199953,2021,252,caleb-ekuban,Caleb Ekuban,Italy,Ghana,1994-03-23,Attack,attack - Centre-Forward,Right,182,3150000.0,6300000.0,https://www.transfermarkt.co.uk/caleb-ekuban/profil/spieler/199953,27
129236,2021,2832,torgeir-borven,Torgeir Borven,Norway,Norway,1991-12-03,Attack,attack - Centre-Forward,Right,185,338000.0,1130000.0,https://www.transfermarkt.co.uk/torgeir-borven/profil/spieler/129236,30
83560,2021,2832,muhammet-demir,Muhammet Demir,Turkey,Turkey,1992-01-10,Attack,attack - Centre-Forward,Right,180,1260000.0,4500000.0,https://www.transfermarkt.co.uk/muhammet-demir/profil/spieler/83560,29
439343,2021,2832,joao-figueiredo,Joao Figueiredo,Brazil,Brazil,1996-05-27,Attack,attack - Centre-Forward,Right,180,2700000.0,2700000.0,https://www.transfermarkt.co.uk/joao-figueiredo/profil/spieler/439343,25
583970,2021,2832,mirza-cihan,Mirza Cihan,Turkey,Turkey,2000-10-26,Attack,attack - Left Winger,Right,175,135000.0,135000.0,https://www.transfermarkt.co.uk/mirza-cihan/profil/spieler/583970,21
88683,2021,252,mattia-destro,Mattia Destro,Italy,Italy,1991-03-20,Attack,attack - Centre-Forward,Right,182,3600000.0,15300000.0,https://www.transfermarkt.co.uk/mattia-destro/profil/spieler/88683,30
190941,2021,2832,angelo-sagal,Angelo Sagal,Chile,Chile,1993-04-18,Attack,attack - Left Winger,Left,182,1350000.0,2069999.0,https://www.transfermarkt.co.uk/angelo-sagal/profil/spieler/190941,28
303939,2021,2832,ahmed-el-messaoudi,Ahmed El Messaoudi,Belgium,Morocco,1995-08-03,Attack,midfield - Attacking Midfield,Right,182,608000.0,1350000.0,https://www.transfermarkt.co.uk/ahmed-el-messaoudi/profil/spieler/303939,26
655907,2021,2832,berke-gurbuz,Berke Gurbuz,Turkey,Turkey,2003-01-27,Attack,midfield - Attacking Midfield,Right,172,90000.0,90000.0,https://www.transfermarkt.co.uk/berke-gurbuz/profil/spieler/655907,18
12907,2021,1390,alessio-cragno,Alessio Cragno,Italy,Italy,1994-06-28,Goalkeeper,Goalkeeper,Right,184,12600000.0,18000000.0,https://www.transfermarkt.co.uk/alessio-cragno/profil/spieler/12907,27
626771,2021,2832,luka-stankovski,Luka Stankovski,Macedonia,North Macedonia,2002-09-02,Attack,midfield - Attacking Midfield,Right,190,900000.0,900000.0,https://www.transfermarkt.co.uk/luka-stankovski/profil/spieler/626771,19
105653,2021,2832,recep-niyaz,Recep Niyaz,Turkey,Turkey,1995-08-02,Attack,midfield - Attacking Midfield,Both,165,1350000.0,1800000.0,https://www.transfermarkt.co.uk/recep-niyaz/profil/spieler/105653,26
129513,2021,2832,alexandru-maxim,Alexandru Maxim,Romania,Romania,1990-07-08,Attack,midfield - Attacking Midfield,Right,177,3150000.0,6300000.0,https://www.transfermarkt.co.uk/alexandru-maxim/profil/spieler/129513,31
86926,2021,2832,alexander-merkel,Alexander Merkel,Kazakhstan,Kazakhstan,1992-02-22,Midfield,midfield - Central Midfield,Right,179,1350000.0,4500000.0,https://www.transfermarkt.co.uk/alexander-merkel/profil/spieler/86926,29
121481,2021,2832,amedej-vetrih,Amedej Vetrih,Jugoslawien (SFR),Slovenia,1990-09-16,Midfield,midfield - Defensive Midfield,Left,181,248000.0,900000.0,https://www.transfermarkt.co.uk/amedej-vetrih/profil/spieler/121481,31
239733,2021,2832,dogan-erdogan,Dogan Erdogan,Turkey,Turkey,1996-08-22,Midfield,midfield - Defensive Midfield,Right,182,990000.0,990000.0,https://www.transfermarkt.co.uk/dogan-erdogan/profil/spieler/239733,25
117469,2021,2832,pawel-olkowski,Pawel Olkowski,Poland,Poland,1990-02-13,Defender,Defender - Right-Back,Right,184,113000.0,2700000.0,https://www.transfermarkt.co.uk/pawel-olkowski/profil/spieler/117469,31
33706,2021,607,nani,Nani,Cape Verde,Portugal,1986-11-17,Attack,attack - Left Winger,Both,177,900000.0,32850000.0,https://www.transfermarkt.co.uk/nani/profil/spieler/33706,35
189151,2021,2832,stelios-kitsiou,Stelios Kitsiou,Greece,Greece,1993-09-28,Defender,Defender - Right-Back,Right,175,900000.0,1350000.0,https://www.transfermarkt.co.uk/stelios-kitsiou/profil/spieler/189151,28
447221,2021,2832,hamza-mendyl,Hamza Mendyl,Morocco,Morocco,1997-10-21,Defender,Defender - Left-Back,Left,179,720000.0,6300000.0,https://www.transfermarkt.co.uk/hamza-mendyl/profil/spieler/447221,24
251079,2021,2832,ertugrul-ersoy,Ertugrul Ersoy,Turkey,Turkey,1997-02-13,Defender,Defender - Centre-Back,Right,187,540000.0,2700000.0,https://www.transfermarkt.co.uk/ertugrul-ersoy/profil/spieler/251079,24
406042,2021,607,dennis-johnsen,Dennis Johnsen,Norway,Norway,1998-02-17,Attack,attack - Left Winger,Right,185,1350000.0,1350000.0,https://www.transfermarkt.co.uk/dennis-johnsen/profil/spieler/406042,23
148004,2021,2832,alin-tosca,Alin Tosca,Romania,Romania,1992-03-14,Defender,Defender - Centre-Back,Left,181,1620000.0,1800000.0,https://www.transfermarkt.co.uk/alin-tosca/profil/spieler/148004,29
587726,2021,2832,burak-bozan,Burak Bozan,Turkey,Turkey,2000-08-23,Goalkeeper,Goalkeeper,Right,190,45000.0,45000.0,https://www.transfermarkt.co.uk/burak-bozan/profil/spieler/587726,21
136610,2021,2832,papy-djilobodji,Papy Djilobodji,Senegal,Senegal,1988-12-01,Defender,Defender - Centre-Back,Left,193,1080000.0,5850000.0,https://www.transfermarkt.co.uk/papy-djilobodji/profil/spieler/136610,33
114422,2021,2832,gunay-guvenc,Gunay Guvenc,Germany,Turkey,1991-06-25,Goalkeeper,Goalkeeper,Right,187,2250000.0,2520000.0,https://www.transfermarkt.co.uk/gunay-guvenc/profil/spieler/114422,30
589737,2021,252,kelvin-yeboah,Kelvin Yeboah,Ghana,Italy,2000-05-06,Attack,attack - Centre-Forward,Right,185,4950000.0,4950000.0,https://www.transfermarkt.co.uk/kelvin-yeboah/profil/spieler/589737,21
623040,2021,252,yayah-kallon,Yayah Kallon,Sierra Leone,Sierra Leone,2001-06-30,Attack,attack - Right Winger,Left,175,1800000.0,1800000.0,https://www.transfermarkt.co.uk/yayah-kallon/profil/spieler/623040,20
305947,2021,252,albert-gudmundsson,Albert Gudmundsson,Iceland,Iceland,1997-06-15,Attack,attack - Right Winger,Right,177,2700000.0,3600000.0,https://www.transfermarkt.co.uk/albert-gudmundsson/profil/spieler/305947,24
291760,2021,2832,ibrahim-pehlivan,Ibrahim Pehlivan,Turkey,Turkey,1993-08-21,Defender,Defender - Left-Back,Left,183,450000.0,675000.0,https://www.transfermarkt.co.uk/ibrahim-pehlivan/profil/spieler/291760,28
667401,2021,36,serhat-ahmetoglu,Serhat Ahmetoglu,Turkey,Turkey,2002-02-05,Defender,Defender - Right-Back,Right,184,180000.0,338000.0,https://www.transfermarkt.co.uk/serhat-ahmetoglu/profil/spieler/667401,19
258482,2021,1390,boris-radunović,Boris Radunović,Yugoslavia (Republic),Serbia,1996-05-26,Goalkeeper,Goalkeeper,Right,194,360000.0,900000.0,https://www.transfermarkt.co.uk/boris-radunovi%C4%87/profil/spieler/258482,25
503871,2021,252,morten-frendrup,Morten Frendrup,Denmark,Denmark,2001-04-07,Midfield,midfield - Central Midfield,Right,178,3150000.0,3150000.0,https://www.transfermarkt.co.uk/morten-frendrup/profil/spieler/503871,20
394304,2021,252,manolo-portanova,Manolo Portanova,Italy,Italy,2000-06-02,Midfield,midfield - Central Midfield,Right,183,2250000.0,2250000.0,https://www.transfermarkt.co.uk/manolo-portanova/profil/spieler/394304,21
345458,2021,1390,sebastian-walukiewicz,Sebastian Walukiewicz,Poland,Poland,2000-04-05,Defender,Defender - Centre-Back,Right,188,6300000.0,9000000.0,https://www.transfermarkt.co.uk/sebastian-walukiewicz/profil/spieler/345458,21
232454,2021,252,nadiem-amiri,Nadiem Amiri,Germany,Germany,1996-10-27,Midfield,midfield - Central Midfield,Right,180,8100000.0,19800000.0,https://www.transfermarkt.co.uk/nadiem-amiri/profil/spieler/232454,25
40633,2021,252,milan-badelj,Milan Badelj,Jugoslawien (SFR),Croatia,1989-02-25,Midfield,midfield - Defensive Midfield,Right,186,1350000.0,13500000.0,https://www.transfermarkt.co.uk/milan-badelj/profil/spieler/40633,32
313830,2021,252,pablo-galdames,Pablo Galdames,Chile,Chile,1996-12-30,Midfield,midfield - Defensive Midfield,Right,176,2520000.0,2790000.0,https://www.transfermarkt.co.uk/pablo-galdames/profil/spieler/313830,25
181768,2021,252,hernani,Hernani,Brazil,Brazil,1994-03-27,Midfield,midfield - Central Midfield,Both,188,3600000.0,5850000.0,https://www.transfermarkt.co.uk/hernani/profil/spieler/181768,27
525704,2021,252,nicolo-rovella,Nicolo Rovella,Italy,Italy,2001-12-04,Midfield,midfield - Defensive Midfield,Right,179,9000000.0,9000000.0,https://www.transfermarkt.co.uk/nicolo-rovella/profil/spieler/525704,20
309393,2021,252,lennart-czyborra,Lennart Czyborra,Germany,Germany,1999-05-03,Defender,Defender - Left-Back,Left,181,2700000.0,3150000.0,https://www.transfermarkt.co.uk/lennart-czyborra/profil/spieler/309393,22
237666,2021,252,silvan-hefti,Silvan Hefti,Switzerland,Switzerland,1997-10-25,Defender,Defender - Right-Back,Right,182,4500000.0,4500000.0,https://www.transfermarkt.co.uk/silvan-hefti/profil/spieler/237666,24
