country,pretty_name,position,market_value_in_gbp,age,LongitudeMeasure,LatitudeMeasure,value
France,Matthieu Dreyer,Goalkeeper,270000.0,32,1.754372902275961,48.51267442026558,"270,000.0"
France,Paul Nardi,Goalkeeper,1800000.0,27,3.778640271101989,47.057790216536624,"1,800,000.0"
France,Lenny Lacroix,Defender,900000.0,18,0.1650260837339534,47.06044816461949,"900,000.0"
France,Pierre Bourdin,Defender,360000.0,27,3.6490878302127774,46.99376132031568,"360,000.0"
France,Florent Mollet,Attack,5400000.0,30,0.5581697707499254,48.20946495587409,"5,400,000.0"
France,Remy Cabella,Attack,5850000.0,31,2.7331085733973257,49.60219187481135,"5,850,000.0"
France,Thomas Callens,Goalkeeper,135000.0,23,-0.8525212781857185,48.438345496896765,"135,000.0"
France,Jean Armel Kana Biyik,Defender,450000.0,32,3.740692488781233,46.75354766958892,"450,000.0"
France,Teji Savanier,Midfield,10800000.0,30,2.6834544780268503,46.71341925981107,"10,800,000.0"
France,Sikou Niakate,Defender,1620000.0,22,1.0933481618047975,47.32506682760127,"1,620,000.0"
France,Arnaud Souquet,Defender,2250000.0,29,0.2443564730346219,49.48571538394714,"2,250,000.0"
France,Thibault Tamas,Defender,180000.0,20,-0.0340889135162969,49.29956933587041,"180,000.0"
France,Nicolas Cozza,Defender,4500000.0,22,-0.9708892515741556,46.69021090704179,"4,500,000.0"
France,Amine Bassi,Attack,1350000.0,24,-0.8429568125043319,46.95790993880263,"1,350,000.0"
France,Junior Sambia,Defender,4050000.0,25,4.303622620059349,47.37170832126223,"4,050,000.0"
France,Maxime Esteve,Defender,4050000.0,19,-0.455666834561835,45.65611039462633,"4,050,000.0"
France,Mamadou Sakho,Defender,4050000.0,31,-0.0868744077947991,47.56904165002391,"4,050,000.0"
France,Joris Chotard,Midfield,9000000.0,20,6.091788363569509,45.73447415575733,"9,000,000.0"
France,Matis Carvalho,Goalkeeper,180000.0,22,5.435492632890817,48.40247877402776,"180,000.0"
France,Dimitry Bertaud,Goalkeeper,1350000.0,23,3.571330598393467,45.70532031702149,"1,350,000.0"
France,Jordan Ferri,Midfield,4500000.0,29,5.907030825522144,48.41346077775299,"4,500,000.0"
France,Jeremy Morel,Defender,270000.0,37,-0.7375289011106632,47.97477852999376,"270,000.0"
France,Enzo Crivelli,Attack,1620000.0,26,-0.5670972050175365,45.97273845626804,"1,620,000.0"
France,Wahbi Khazri,Attack,3600000.0,30,1.1001822580848195,47.413061627968446,"3,600,000.0"
France,Sada Thioub,Attack,1800000.0,26,5.4856331779043765,45.84065852731164,"1,800,000.0"
France,Bakary Sako,Attack,360000.0,33,5.209728053816119,47.44146364135091,"360,000.0"
France,Denis Bouanga,Attack,7200000.0,27,6.436686922666992,45.73978084429966,"7,200,000.0"
France,Bilal Benkhedim,Attack,360000.0,20,5.212046716466417,49.05375202982599,"360,000.0"
France,Maxence Rivera,Attack,540000.0,19,3.21814273071481,48.05676471837687,"540,000.0"
France,Ryad Boudebouz,Attack,1800000.0,31,3.762648230222172,48.77486058163407,"1,800,000.0"
France,Adil Aouchiche,Attack,5400000.0,19,0.7031070349845068,46.29812261525009,"5,400,000.0"
France,Aimen Moueffek,Midfield,1350000.0,20,0.6388376011420007,46.92659491820585,"1,350,000.0"
France,Zaydou Youssouf,Midfield,3600000.0,22,5.772030628600215,49.59631524590704,"3,600,000.0"
France,Mahdi Camara,Midfield,5400000.0,23,4.3210246812009006,47.67714264295371,"5,400,000.0"
France,Mickael Nade,Defender,2250000.0,22,3.352258280344997,46.29436066046439,"2,250,000.0"
France,Timothee Kolodziejczak,Defender,2250000.0,30,-1.0711957948067676,47.69583629272245,"2,250,000.0"
France,Harold Moukoudi,Defender,3600000.0,24,5.04344027121643,49.14109290602359,"3,600,000.0"
France,Paul Bernardoni,Goalkeeper,6300000.0,24,2.164211965790796,45.701605882666975,"6,300,000.0"
France,Mbaye Niang,Attack,3600000.0,27,0.0763770733502322,47.78153212239226,"3,600,000.0"
France,Amadou Traore,Attack,360000.0,19,4.366822000758894,48.79880376630611,"360,000.0"
France,Mehdi Zerkane,Attack,1350000.0,22,-0.3413684785116097,49.201193964103496,"1,350,000.0"
France,Remi Oudin,Attack,4500000.0,25,4.590887742757756,46.06136666396685,"4,500,000.0"
France,Dilane Bakwa,Attack,360000.0,19,2.8137281512152086,46.030616166550224,"360,000.0"
France,Yacine Adli,Attack,8100000.0,21,2.282945862813309,46.88981093367651,"8,100,000.0"
France,Tom Lacoux,Midfield,720000.0,19,3.405623784241846,49.01011293170458,"720,000.0"
France,Josuha Guilavogui,Midfield,3150000.0,31,-0.3468847176622688,46.49124062716425,"3,150,000.0"
France,Lucas Gourna Douath,Midfield,9000000.0,18,4.447583739699054,47.08137819951641,"9,000,000.0"
France,Abdel Medioub,Defender,540000.0,24,4.773880892095342,47.01961773176403,"540,000.0"
France,Enock Kwateng,Defender,2700000.0,24,1.7571056496111563,48.10032072187624,"2,700,000.0"
France,Timothee Pembele,Defender,5400000.0,19,1.864207902755244,46.20866056783833,"5,400,000.0"
France,Arnaud Nordin,Attack,3600000.0,23,4.248889617776618,48.48222561813191,"3,600,000.0"
France,Gaetan Poussin,Goalkeeper,900000.0,22,0.7128593123068463,46.51986128839632,"900,000.0"
France,Benoit Costil,Goalkeeper,1350000.0,34,5.004065398116329,46.9086121370025,"1,350,000.0"
France,Dylan Chambost,Attack,1080000.0,24,4.035506593854992,49.0594290058386,"1,080,000.0"
France,Renaud Ripart,Attack,3600000.0,28,2.6881296340022507,48.56176419782911,"3,600,000.0"
France,Nassim Chadli,Attack,450000.0,20,4.030833665800389,49.58478901012624,"450,000.0"
France,Karim Azamoum,Midfield,360000.0,31,2.416311905970204,49.28126726557818,"360,000.0"
France,Paul Baysse,Defender,720000.0,33,5.357264163128743,49.50102309717322,"720,000.0"
France,Tristan Dingome,Midfield,1350000.0,30,2.699258037554782,45.88853853548283,"1,350,000.0"
France,Xavier Chavalerin,Midfield,3150000.0,30,-0.6923506732186422,46.21983602183455,"3,150,000.0"
France,Florian Tardieu,Midfield,2700000.0,29,0.8528081329162573,46.38431452339064,"2,700,000.0"
France,Benrandy Abdallah,Defender,135000.0,22,-0.1578049343942866,46.61291222383891,"135,000.0"
France,Oualid El Hajjam,Defender,900000.0,30,0.0609530041312649,48.8162184419703,"900,000.0"
France,Brandon Domingues,Midfield,540000.0,21,1.5737080362634015,46.36325655010972,"540,000.0"
France,Giulian Biancone,Defender,3600000.0,21,2.2812063098783337,46.98531971226088,"3,600,000.0"
France,Adil Rami,Defender,360000.0,36,0.4106979020558141,48.05061575956165,"360,000.0"
France,Yoann Salmier,Defender,1800000.0,29,6.276923879269837,46.77215512257693,"1,800,000.0"
France,Ryan Bouallak,Goalkeeper,180000.0,22,0.0341038422270634,48.58996434772688,"180,000.0"
France,Gauthier Gallon,Goalkeeper,2250000.0,28,4.681321388210143,45.78501474604981,"2,250,000.0"
France,Jessy Moulin,Goalkeeper,225000.0,35,3.3338556041100063,49.50212794313125,"225,000.0"
France,Jim Allevinah,Attack,1800000.0,26,2.377965028735918,48.0939581089098,"1,800,000.0"
France,Lucas Da Cunha,Attack,3600000.0,20,0.3329084298189719,49.4576500170294,"3,600,000.0"
France,Jason Berthomier,Attack,1080000.0,31,4.282695289446374,48.31691728469043,"1,080,000.0"
France,Saif Eddine Khaoui,Attack,1350000.0,26,-0.1673271047841829,48.1977030001479,"1,350,000.0"
France,Johan Gastien,Midfield,720000.0,33,5.090452512387207,48.94946887443421,"720,000.0"
France,Yohann Magnin,Midfield,1800000.0,24,2.5864142115570097,46.309446162820095,"1,800,000.0"
France,Jerome Phojo,Defender,270000.0,28,0.2244725398942977,48.98909994745497,"270,000.0"
France,Akim Zedadka,Defender,3600000.0,26,2.6531439278174656,49.25824996751662,"3,600,000.0"
France,Josue Albert,Defender,270000.0,29,5.853374373577179,49.663007704333126,"270,000.0"
France,Jean Claude Billong,Defender,900000.0,28,2.682027330941735,45.79405813346652,"900,000.0"
France,Cedric Hountondji,Defender,2700000.0,27,-0.6065851389916797,47.43573904396978,"2,700,000.0"
France,Mohamed Bayo,Attack,10800000.0,23,2.521857756669042,49.04343872616935,"10,800,000.0"
France,Arthur Desmas,Goalkeeper,1080000.0,27,4.787227585953658,45.905084895246105,"1,080,000.0"
France,Ouparine Djoco,Goalkeeper,1620000.0,23,4.182249869084108,48.28083660632981,"1,620,000.0"
France,Lucas Margueron,Goalkeeper,135000.0,20,3.298452327911268,49.24300170313408,"135,000.0"
France,Ibrahima Balde,Attack,270000.0,18,5.860299591332377,49.07203549361021,"270,000.0"
France,Corentin Jean,Attack,1080000.0,26,2.78351539630086,48.85107303468097,"1,080,000.0"
France,Serhou Guirassy,Attack,9000000.0,25,2.537690079373802,47.50005091331928,"9,000,000.0"
France,Evann Guessand,Attack,2700000.0,20,5.671296122656937,46.85116981113025,"2,700,000.0"
France,Cedric Bakambu,Attack,7200000.0,30,6.313610838887593,46.43207639220053,"7,200,000.0"
France,Florent Ogier,Defender,630000.0,32,5.6189615909494215,45.68556725889684,"630,000.0"
France,Jean Luc Dompe,Attack,1980000.0,26,5.325894145218831,45.922365159742775,"1,980,000.0"
France,Eliaquim Mangala,Defender,1620000.0,30,2.1747527783104017,49.696398841024745,"1,620,000.0"
France,Nael Jaby,Attack,225000.0,20,1.2085223644131908,46.54712849546988,"225,000.0"
France,Abdoulaye Sissako,Midfield,765000.0,23,4.275633368373119,47.472269765811575,"765,000.0"
France,Wissam Ben Yedder,Attack,22500000.0,31,-0.923594339563966,48.37589203204707,"22,500,000.0"
France,Sofiane Diop,Attack,18000000.0,21,6.325608302849341,45.8983030866222,"18,000,000.0"
France,Maghnes Akliouche,Attack,900000.0,19,0.7524030618699218,47.26984511177256,"900,000.0"
France,Felix Lemarechal,Midfield,540000.0,18,2.1431884094917795,46.97344933357613,"540,000.0"
France,Youssouf Fofana,Midfield,16200000.0,22,2.9951250753315177,47.23581965496372,"16,200,000.0"
France,Aurelien Tchouameni,Midfield,54000000.0,21,4.526335181801436,49.01113269120015,"54,000,000.0"
France,Djibril Sidibe,Defender,7200000.0,29,4.493511659307119,47.04655863761485,"7,200,000.0"
France,Ruben Aguilar,Defender,9000000.0,28,0.9984297021544404,47.43569807752775,"9,000,000.0"
France,Chrislain Matsima,Defender,4500000.0,19,5.540182858115637,49.585076808716366,"4,500,000.0"
France,Axel Disasi,Defender,15300000.0,23,6.437203816556076,49.231603034460754,"15,300,000.0"
France,Benoit Badiashile,Defender,27000000.0,20,4.119704866679057,48.67201009242747,"27,000,000.0"
France,Soualiho Meite,Midfield,4500000.0,27,0.529809077470417,48.4199056174331,"4,500,000.0"
France,Salim Ben Seghir,Attack,360000.0,18,5.589523916675129,46.41943085879068,"360,000.0"
France,Ugo Bertelli,Attack,270000.0,18,-0.4461464870527215,49.49490523172831,"270,000.0"
France,Amine Harit,Attack,9000000.0,24,6.241588014638886,48.15618276599838,"9,000,000.0"
France,Valentin Rongier,Midfield,10800000.0,27,4.888675472842626,47.45360350741287,"10,800,000.0"
France,Matteo Guendouzi,Midfield,22500000.0,22,3.4975834908287267,46.6024807122774,"22,500,000.0"
France,Paolo Sciortino,Midfield,135000.0,18,2.945121553461023,48.16240400047305,"135,000.0"
France,Pape Gueye,Midfield,10800000.0,22,1.1104617906075556,48.399047356343566,"10,800,000.0"
France,Boubacar Kamara,Midfield,22500000.0,22,5.765066871609461,45.78709078075239,"22,500,000.0"
France,William Saliba,Defender,27000000.0,20,5.66898136747014,45.93835949061567,"27,000,000.0"
France,Andy Delort,Attack,11700000.0,30,5.526431058191056,47.19363768012767,"11,700,000.0"
France,Amine Gouiri,Attack,37800000.0,21,0.9815068312557542,47.01130639325246,"37,800,000.0"
France,Isaac Lihadji,Attack,3150000.0,19,5.245911683358101,48.005777948039984,"3,150,000.0"
France,Jonathan Bamba,Attack,15300000.0,25,1.821159721948743,48.4421845832137,"15,300,000.0"
France,Benjamin Andre,Midfield,10800000.0,31,-0.9870144179206936,48.328077551307445,"10,800,000.0"
France,Jeremy Pied,Defender,720000.0,32,4.725042340621168,47.13445496286726,"720,000.0"
France,Billal Brahimi,Attack,4500000.0,21,1.1244342803117828,47.46299832920439,"4,500,000.0"
France,Ihsan Sacko,Attack,450000.0,24,5.251039332723521,46.52494036003823,"450,000.0"
France,Hatem Ben Arfa,Attack,1350000.0,34,2.647679390274911,46.40260838911691,"1,350,000.0"
France,Morgan Schneiderlin,Midfield,3150000.0,32,6.342346737100032,47.876739136696585,"3,150,000.0"
France,Melvin Bard,Defender,8100000.0,21,-0.6367482746222719,49.18670276057225,"8,100,000.0"
France,Justin Smith,Defender,270000.0,18,4.768379141940676,49.59210441734117,"270,000.0"
France,Jordan Amavi,Defender,5400000.0,27,3.757833179021894,48.769248338114366,"5,400,000.0"
France,Gaetan Laborde,Attack,16200000.0,27,1.2498388338841508,45.94994127658553,"16,200,000.0"
France,Mathys Tel,Attack,1800000.0,16,6.158127128301908,46.74336011467389,"1,800,000.0"
France,Martin Terrier,Attack,22500000.0,24,1.5528998483682674,46.0134613985949,"22,500,000.0"
France,Andy Diouf,Midfield,450000.0,18,-0.0800962547223567,47.91937395221514,"450,000.0"
France,Benjamin Bourigeaud,Midfield,16200000.0,27,6.221124253297772,49.34902081742629,"16,200,000.0"
France,Jonas Martin,Midfield,2250000.0,31,-0.210713834894886,49.51342584866368,"2,250,000.0"
France,Lorenz Assignon,Defender,2700000.0,21,3.9948574713597456,49.39884534200778,"2,700,000.0"
France,Alexis Claude Maurice,Attack,5400000.0,23,5.211324758739339,46.12343940103911,"5,400,000.0"
France,Jeremy Gelin,Defender,2250000.0,24,5.551686236337397,48.42060393025263,"2,250,000.0"
France,Loic Bade,Defender,10800000.0,21,4.075033864380846,48.81437772670209,"10,800,000.0"
France,Romain Salin,Goalkeeper,360000.0,37,2.2576775117635544,48.80654305895646,"360,000.0"
France,Florian Sotoca,Attack,2250000.0,31,-0.0816972776922404,49.58176532023907,"2,250,000.0"
France,Flavien Tait,Midfield,7200000.0,28,4.439537025545466,48.81415648497431,"7,200,000.0"
France,Arnaud Kalimuendo,Attack,16200000.0,19,6.314017778829895,49.09450112759687,"16,200,000.0"
France,Gael Kakuta,Attack,6300000.0,30,-0.2599485912359336,47.7639693581113,"6,300,000.0"
France,Yannick Cahuzac,Midfield,270000.0,36,4.5652703010109335,47.35688007889245,"270,000.0"
France,Wesley Said,Attack,2250000.0,26,6.3850711420078285,47.361979023061934,"2,250,000.0"
France,Massadio Haidara,Defender,1800000.0,29,3.887754291344247,49.64345525072102,"1,800,000.0"
France,Jonathan Clauss,Defender,13500000.0,29,4.428442920390663,49.54273406772967,"13,500,000.0"
France,Jean Louis Leca,Goalkeeper,450000.0,36,0.9242888501334584,47.272204860433774,"450,000.0"
France,Hugo Ekitike,Attack,25200000.0,19,4.2166169211269535,46.05636256181948,"25,200,000.0"
France,Alexis Flips,Attack,2250000.0,21,1.4345683644997018,49.228376266399565,"2,250,000.0"
France,Ilan Kebbal,Attack,4050000.0,23,3.072392097095033,47.10322624714218,"4,050,000.0"
France,Martin Adeline,Midfield,720000.0,18,5.660472391766684,46.01132099808366,"720,000.0"
France,Nathanael Mbuku,Attack,7200000.0,19,0.9969638552127352,46.102449740230114,"7,200,000.0"
France,Christopher Wooh,Defender,2700000.0,20,0.1146077889565078,49.513208084034645,"2,700,000.0"
France,Seko Fofana,Midfield,22500000.0,26,-0.982327311654044,46.16718083561344,"22,500,000.0"
France,Bradley Locko,Defender,1800000.0,19,3.970748811667626,46.60821707092718,"1,800,000.0"
France,Yunis Abdelhamid,Defender,1080000.0,34,5.732191810619069,48.09139125239558,"1,080,000.0"
France,Nicolas Penneteau,Goalkeeper,135000.0,40,4.936089602676473,48.75837448587557,"135,000.0"
France,Baptiste Santamaria,Midfield,12600000.0,26,5.161763080525464,49.38562632038045,"12,600,000.0"
France,Sambou Sissoko,Midfield,450000.0,22,6.1725690418926495,48.48811784976712,"450,000.0"
France,Kevin Gameiro,Attack,1800000.0,34,1.4302702368129567,46.50578440460726,"1,800,000.0"
France,Aymeric Ahmed,Attack,225000.0,18,-1.078169897646017,47.49905963945573,"225,000.0"
France,Adrien Thomasson,Attack,8100000.0,28,4.035772958203526,48.58960709201047,"8,100,000.0"
France,Dimitri Lienard,Midfield,630000.0,33,2.812353774094528,49.36409267786321,"630,000.0"
France,Sanjin Prcic,Midfield,3600000.0,28,4.920230885608936,48.03363557769245,"3,600,000.0"
France,Jean Ricner Bellegarde,Midfield,7200000.0,23,2.710553567983154,48.30728384408794,"7,200,000.0"
France,Ibrahima Sissoko,Midfield,7200000.0,24,0.3306907176334819,48.40267182228555,"7,200,000.0"
France,Yehvann Diouf,Goalkeeper,450000.0,22,3.68435237454936,46.762622628278734,"450,000.0"
France,Maxime Le Marchand,Defender,1080000.0,32,6.399097141343668,48.639729235261385,"1,080,000.0"
France,Lucas Perrin,Defender,4500000.0,23,5.282572405187817,48.53986791270509,"4,500,000.0"
France,Gerzino Nyamsi,Defender,6750000.0,24,6.353243251952898,49.66155475892497,"6,750,000.0"
France,Alexander Djiku,Defender,9000000.0,27,0.4308175916384984,48.90314283403982,"9,000,000.0"
France,Anthony Caci,Defender,6300000.0,24,6.2516503941817545,47.1192052626237,"6,300,000.0"
France,Jonathan Gradit,Defender,4050000.0,29,2.0545759045683463,46.26960599026367,"4,050,000.0"
France,Kylian Mbappe,Attack,144000000.0,23,-0.0955234544069805,46.46066754352076,"144,000,000.0"
France,Frederic Guilbert,Defender,6300000.0,27,0.2784980386456275,46.58531960263441,"6,300,000.0"
France,Ismael Gharbi,Attack,1350000.0,17,3.111319685454059,48.30193963065653,"1,350,000.0"
France,Edouard Michut,Attack,2700000.0,18,2.4232030852917585,48.575078109742925,"2,700,000.0"
France,Junior Dina Ebimbe,Midfield,4500000.0,21,2.7552254838676573,48.96406086572007,"4,500,000.0"
France,Anfane Ahamada,Midfield,90000.0,19,3.109602005165753,48.78306725390185,"90,000.0"
France,Nathan Bitumazala,Midfield,360000.0,19,-0.1692311661403729,46.80516465098177,"360,000.0"
France,Colin Dagba,Defender,6300000.0,23,3.655389646884968,46.96828841032371,"6,300,000.0"
France,Ismael Doukoure,Defender,1350000.0,18,3.391365857934435,47.45357950365743,"1,350,000.0"
France,Abdou Diallo,Defender,16200000.0,25,0.0644171583655364,49.08337526015349,"16,200,000.0"
France,Layvin Kurzawa,Defender,4500000.0,29,0.883892294352915,47.6815518767063,"4,500,000.0"
France,El Chadaille Bitshiabu,Defender,1800000.0,16,5.541164808854801,49.14015217322098,"1,800,000.0"
France,Presnel Kimpembe,Defender,36000000.0,26,3.143461158400636,49.41490618141032,"36,000,000.0"
France,Alexandre Letellier,Goalkeeper,360000.0,31,0.7573107969842838,47.55770259593006,"360,000.0"
France,Randy Nteka,Attack,3600000.0,24,4.717141594866585,48.45153393944968,"3,600,000.0"
France,Garissone Innocent,Goalkeeper,270000.0,21,6.064005796194867,45.734178153951774,"270,000.0"
France,Kevin Rodrigues,Defender,1620000.0,27,3.448134982558741,46.40141928596667,"1,620,000.0"
France,Luca Zidane,Goalkeeper,1800000.0,23,1.2634883488544364,47.64025456516791,"1,800,000.0"
France,Maxime Gonalons,Midfield,1620000.0,32,6.328401228369191,49.5718831634097,"1,620,000.0"
France,Clement Grenier,Midfield,900000.0,30,3.4927821158534647,49.396892427168346,"900,000.0"
France,Gaius Makouta,Midfield,1350000.0,24,0.1989328461615274,46.51383658441963,"1,350,000.0"
France,Yanis Hamache,Defender,1800000.0,22,-0.5596613462982607,45.65252978106139,"1,800,000.0"
France,Dylan Ouedraogo,Defender,225000.0,23,-0.766205218069792,49.328872090190096,"225,000.0"
France,Florian Lejeune,Defender,1800000.0,30,-0.1515897944003501,49.61791315431256,"1,800,000.0"
France,Xavier Mercier,Attack,1170000.0,32,1.2707219715375315,47.77142310093897,"1,170,000.0"
France,Karim Benzema,Attack,27000000.0,34,5.40672927545237,47.98415937510204,"27,000,000.0"
France,Nais Djouahra,Attack,1800000.0,22,-0.177599536203081,47.762407441078,"1,800,000.0"
France,Dimitri Foulquier,Defender,3600000.0,28,5.907421478889022,47.53965054062953,"3,600,000.0"
France,Mouctar Diakhaby,Defender,6300000.0,25,-0.6278948817756688,47.39116378966473,"6,300,000.0"
France,Ferland Mendy,Defender,36000000.0,26,1.748748386297322,46.64151417517368,"36,000,000.0"
France,Mickael Malsa,Midfield,2700000.0,26,3.505924082735276,46.24610172088862,"2,700,000.0"
France,Antoine Griezmann,Attack,31500000.0,30,0.952252396089633,48.72248926267464,"31,500,000.0"
France,Geoffrey Kondogbia,Midfield,18000000.0,28,1.9490257750998916,47.71489829199261,"18,000,000.0"
France,Benjamin Lecomte,Goalkeeper,4500000.0,30,6.307025427266365,49.46143129498349,"4,500,000.0"
France,Boulaye Dia,Attack,10800000.0,25,0.5312890051020003,48.17841418407829,"10,800,000.0"
France,Etienne Capoue,Midfield,2700000.0,33,2.7267402864501324,47.54357542227274,"2,700,000.0"
France,Aissa Mandi,Defender,5400000.0,30,-0.6544253744370535,48.09256102344696,"5,400,000.0"
France,Nabil Fekir,Attack,36000000.0,28,3.97284165971271,46.70680620149317,"36,000,000.0"
France,Robin Le Normand,Defender,27000000.0,25,0.5339329492128193,49.24383835501079,"27,000,000.0"
France,Youssouf Sabaly,Defender,2700000.0,28,1.530013170989008,49.630740822220105,"2,700,000.0"
France,Francis Coquelin,Midfield,4500000.0,30,6.460886287891092,46.58772687553567,"4,500,000.0"
France,Randal Kolo Muani,Attack,14400000.0,23,3.8729039849621847,48.55692262760735,"14,400,000.0"
France,Jean Kevin Augustin,Attack,1350000.0,24,6.35412783424645,46.08830830357405,"1,350,000.0"
France,Stephane Bahoken,Attack,3600000.0,29,-0.2642626179729261,47.83045498156962,"3,600,000.0"
France,Mohamed Ali Cho,Attack,13500000.0,17,4.021151815256072,49.54698746955854,"13,500,000.0"
France,Jason Mbock,Attack,180000.0,22,-0.5368811813450775,46.83184150504261,"180,000.0"
France,Georginio Rutter,Attack,11700000.0,19,0.2345005841964447,49.55820026991228,"11,700,000.0"
France,Noah Fatar,Attack,270000.0,19,1.051488439868454,46.587694148058816,"270,000.0"
France,Pierrick Capelle,Midfield,450000.0,34,4.758757450092641,49.24149398040866,"450,000.0"
France,Jimmy Cabot,Midfield,4500000.0,27,5.192176887939646,49.69723766404911,"4,500,000.0"
France,Nabil Bentaleb,Midfield,3150000.0,27,1.9271589870674004,45.66426649447676,"3,150,000.0"
France,Zinedine Ould Khaled,Midfield,225000.0,21,4.984779013918853,47.58236957645271,"225,000.0"
France,Enzo Ebosse,Defender,1800000.0,22,5.849497445226167,47.380743170370806,"1,800,000.0"
France,Souleyman Doumbia,Defender,2700000.0,25,2.3690880375384245,46.68922892475535,"2,700,000.0"
France,Kevin Boma,Defender,270000.0,19,2.581939308365372,49.07561773004448,"270,000.0"
France,Ismael Traore,Defender,540000.0,35,1.860399448367079,49.08683875379513,"540,000.0"
France,Thomas Mangani,Midfield,540000.0,34,6.299430765266156,46.98724976901255,"540,000.0"
France,Anthony Mandrea,Goalkeeper,900000.0,25,1.900108091566492,49.237098776767326,"900,000.0"
France,Alassane Plea,Attack,13500000.0,28,3.63357787756684,45.781607672780325,"13,500,000.0"
France,Kouadio Kone,Midfield,13500000.0,20,-0.8130051522401026,48.16206698489597,"13,500,000.0"
France,Romain Thomas,Defender,900000.0,33,0.143551731709232,49.02174604121832,"900,000.0"
France,Anthony Modeste,Attack,2700000.0,33,1.619378126538468,47.439151520870496,"2,700,000.0"
France,Ellyes Skhiri,Midfield,11700000.0,26,4.086850331726537,49.09519531968253,"11,700,000.0"
France,Waniss Taibi,Attack,540000.0,19,4.433271883561797,49.38345969463621,"540,000.0"
France,Sofiane Boufal,Attack,7200000.0,28,1.0202484421093565,46.41078325112532,"7,200,000.0"
France,Mathias Pereira Lage,Midfield,2250000.0,25,3.37938452374644,47.0750767099058,"2,250,000.0"
France,Batista Mendy,Midfield,2700000.0,21,2.6449128328457183,46.4782772595722,"2,700,000.0"
France,Evan Ndicka,Defender,25200000.0,22,6.061703969804256,47.58407781068428,"25,200,000.0"
France,Vincent Manceau,Defender,720000.0,32,4.729152685859642,46.31703736013091,"720,000.0"
France,Willem Geubbels,Attack,3600000.0,20,1.6297341986873757,48.44243991804508,"3,600,000.0"
France,Roli Pereira De Sa,Attack,630000.0,25,6.244164863858953,46.69720453831837,"630,000.0"
France,Samuel Moutoussamy,Midfield,2700000.0,25,3.898297477828028,45.7301572381684,"2,700,000.0"
France,Sebastien Corchia,Defender,1620000.0,31,5.690755076322318,46.10179900040393,"1,620,000.0"
France,Dennis Appiah,Defender,1800000.0,29,1.135626584149369,47.899831051296495,"1,800,000.0"
France,Charles Traore,Defender,1350000.0,29,0.2458063870529243,46.24110744295093,"1,350,000.0"
France,Quentin Merlin,Defender,4500000.0,19,5.610305691975702,47.85329260214974,"4,500,000.0"
France,Jean Charles Castelletto,Defender,3600000.0,26,3.3863643528083847,46.101209917691584,"3,600,000.0"
France,Remy Descamps,Goalkeeper,720000.0,25,2.2529019319294177,47.27913702680665,"720,000.0"
France,Kelian Nsona,Attack,1080000.0,19,0.3326942302793858,46.57157966977682,"1,080,000.0"
France,Nicolas Pallois,Defender,1350000.0,34,1.2508052547188553,48.5187492795385,"1,350,000.0"
France,Myziane Maolida,Attack,4050000.0,22,5.313706006915712,47.05702771610823,"4,050,000.0"
France,Lucas Tousart,Midfield,7200000.0,24,4.366277369926849,49.018453869375605,"7,200,000.0"
France,Ludovic Blas,Attack,14400000.0,24,3.281992251749899,48.90156215001474,"14,400,000.0"
France,Moussa Dembele,Attack,18000000.0,25,6.3099337326662415,49.25913306747605,"18,000,000.0"
France,Alexis Tibidi,Attack,1080000.0,18,0.6131897884161912,48.26097506234162,"1,080,000.0"
France,Pierre Emerick Aubameyang,Attack,13500000.0,32,-1.1065059360215224,46.17995808970623,"13,500,000.0"
France,Anthony Martial,Attack,14400000.0,26,0.4132462420745004,47.762053526053045,"14,400,000.0"
France,Jules Kounde,Defender,54000000.0,23,-0.263337883372843,45.86804620362688,"54,000,000.0"
France,Jerome Roussillon,Defender,6300000.0,28,4.89149655183165,49.18237633888711,"6,300,000.0"
France,Maxence Lacroix,Defender,18000000.0,21,0.0031351283375802,46.733296836832686,"18,000,000.0"
France,Clement Lenglet,Defender,10800000.0,26,-1.0219919616540114,45.7562033947746,"10,800,000.0"
France,Said Bakari,Attack,450000.0,27,0.4153126249406675,48.9984233712515,"450,000.0"
France,Ahmed Touba,Defender,900000.0,23,6.424741156862939,46.64895518005212,"900,000.0"
France,Ousmane Dembele,Attack,27000000.0,24,0.1877905013666601,47.287374759019954,"27,000,000.0"
France,Tanguy Coulibaly,Attack,4050000.0,20,0.0851929493873127,49.55187923922836,"4,050,000.0"
France,Enzo Millot,Midfield,1800000.0,19,0.6876631753333813,47.72654027040013,"1,800,000.0"
France,Naouirou Ahamada,Midfield,1620000.0,19,1.497295352051488,46.1506050026155,"1,620,000.0"
France,Jonathan Schmid,Defender,1350000.0,31,-0.9575127368592125,46.2546802336182,"1,350,000.0"
France,Kiliann Sildillia,Defender,1350000.0,19,2.172046649128178,49.33945885855887,"1,350,000.0"
France,Bradley Barcola,Attack,900000.0,19,0.316286432250898,48.63305513836573,"900,000.0"
France,Lenny Pintor,Attack,1350000.0,21,3.828167439826519,46.247647893404206,"1,350,000.0"
France,Karl Toko Ekambi,Attack,13500000.0,29,6.450246981621069,49.60668580186809,"13,500,000.0"
France,Jeff Reine Adelaide,Attack,12600000.0,23,1.3319940700162298,45.7161323341724,"12,600,000.0"
France,Maxence Caqueret,Midfield,22500000.0,21,1.984559688573442,46.8772204252251,"22,500,000.0"
